"Series_reference","Period","Data_value","STATUS","UNITS","Subject","Group","Series_title_1","Series_title_2","Series_title_3"
"CPIM.SAP0227","2020.03",2.3,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2020.04",2.44,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2020.05",2.44,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2020.06",2.3,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2020.07",2.31,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2020.08",2.44,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2020.09",2.33,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2020.10",2.24,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2020.11",2.26,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2020.12",2.4,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2021.01",2.37,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2021.02",2.39,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2021.03",2.28,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2021.04",2.39,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2021.05",2.33,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2021.06",2.29,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2021.07",2.29,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2021.08",2.3,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2021.09",2.26,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2021.10",2.46,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2021.11",2.36,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2021.12",2.41,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2022.01",2.48,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2022.02",2.44,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2022.03",2.45,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2022.04",2.38,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2022.05",2.47,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2022.06",2.54,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2022.07",2.6,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2022.08",2.75,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2022.09",2.57,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2022.10",2.62,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2022.11",2.66,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2022.12",2.65,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2023.01",2.82,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2023.02",2.81,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2023.03",2.92,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2023.04",3.17,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2023.05",3,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2023.06",2.99,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2023.07",2.98,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2023.08",3.07,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2023.09",2.99,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2023.10",3.03,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2023.11",2.99,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2023.12",2.9,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2024.01",3.07,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2024.02",3.04,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2024.03",3.04,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2024.04",3.1,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2024.05",3,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2024.06",3.07,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2024.07",3.04,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2024.08",3.04,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2024.09",2.9,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2024.10",2.96,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2024.11",2.9,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2024.12",2.96,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2025.01",3.12,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2025.02",3.02,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2025.03",3.13,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2025.04",3.25,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2025.05",3.02,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2025.06",3.05,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2025.07",2.93,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2025.08",3.04,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2025.09",2.99,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2025.10",3.02,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2025.11",3.01,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2025.12",2.79,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2026.01",3.18,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2026.02",3.06,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2026.03",3.09,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2026.04",3.15,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2026.05",3.14,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2026.06",3.22,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0228","2007.02",2.77,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Potato fries, frozen, 1kg",NA,NA
"CPIM.SAP0228","2007.03",2.97,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Potato fries, frozen, 1kg",NA,NA
"CPIM.SAP0228","2007.04",3.07,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Potato fries, frozen, 1kg",NA,NA
"CPIM.SAP0228","2007.05",2.92,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Potato fries, frozen, 1kg",NA,NA
"CPIM.SAP0228","2007.06",2.85,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Potato fries, frozen, 1kg",NA,NA
"CPIM.SAP0228","2007.07",2.84,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Potato fries, frozen, 1kg",NA,NA
